orderId,sku
RD201903230004,6949195390623
RD201903230004,6949195390654
RD201903230004,6949195390722
RD201903230004,6949195390739
RD201903230004,6949195390746
RD201903230005,6949195390210
RD201903230005,6949195390234
RD201903230005,6949195390272
RD201903230005,6949195390623
RD201903230005,6949195390722
RD201903230005,6949195390739
RD201903230005,6949195390746
RD201903230005,6949195390890
RD201903230006,6949195390203
RD201903230006,6949195390210
RD201903230006,6949195390258
RD201903230006,6949195390289
RD201903230006,6949195390623
RD201903230006,6949195390654
RD201903230006,6949195390722
RD201903230006,6949195390739
RD201903230006,6949195390746
RD201903230012,6949055919803
RD201903230025,6970538586045
RD201903230026,6970538585918
RD201903230026,6970538585925
RD201903230026,6970538585932
RD201903230026,6970538585949
RD201903230026,6970538585956
RD201903230026,6970538585963
RD201903230026,6970538585970
RD201903230026,6970538585987
RD201903230026,6970538585994
RD201903230026,6970538586007
RD201903230026,6970538586014
RD201903230026,6970538586045
RD201903230026,6970538586069
RD201903230051,6922311001306
RD201903230051,6922311001504
RD201903230054,6924221802233
FO201903230006,6955520502371
FO201903230006,6955520503040
FO201903230007,6955520500148
RD201903230065,16920912350882
RD201903230065,16920912360133
RD201903230065,6970042900054
RD201903230066,YJBOX000004
RD201903230066,YJBOX000008
RD201903230066,YJBOX000051
RD201903230070,6970037310028
RD201903230071,6970037310028
RD201903230073,6949195390630
RD201903230073,6949195390647
RD201903230073,6949195390876
RD201903230073,6949195390951
RD201903240003,6958216886168
RD201903240003,6958216886236
RD201903240004,6940471603109
RD201903240005,6970042901372
RD201903240006,8712045031773
RD201903240010,6932904708987
RD201903240013,YJBOX000008
RD201903240013,YJBOX000010
RD201903250003,YJBOX000006
RD201903250004,6955150400672
RD201903250006,16910019014404
RD201903250009,6940090505938
RD201903250010,6940187220065
RD201903250010,6940187220126
RD201903250011,6940187220065
RD201903250011,6940187220126
RD201903250011,6940187220133
RD201903250012,6940187220065
RD201903250012,6940187220126
RD201903250012,6940187220133
RD201903250013,6970887891036
RD201903250013,6970887891050
RD201903250017,6970869791941
RD201903250018,8CS9339060141
RD201903250018,8CS9339060144
RD201903250018,8CS9339063438
RD201903250018,8CS9339063439
RD201903250018,8CS9339063440
RD201903250018,8CS9339063441
RD201903250018,8CS9339063442
RD201903250018,8CS9339063443
RD201903250018,8CS9339063444
RD201903250018,8CS9339063542
RD201903250018,8CS9339066038
RD201903250018,8CS9339066040
RD201903250018,8CS9339066042
RD201903250018,8CS9339067039
RD201903250018,8CS9339068238
RD201903250018,8CS9339068239
RD201903250018,8CS9339068241
RD201903250018,8CS9339068242
RD201903250018,8CS9339068243
RD201903250018,8CS9339069239
RD201903250018,8CS9339069241
RD201903250018,8CS9339069243
RD201903250018,8CS9339071639
RD201903250018,8CS9339071641
RD201903250018,8CS9339071642
RD201903250018,8CS9339071741
RD201903250018,8CS9339071743
RD201903250018,8CS9339071744
RD201903250018,8CS9339071838
RD201903250018,8CS9339071843
RD201903250018,8CS9339071844
RD201903250018,8CS9339071938
RD201903250018,8CS9339071941
RD201903250018,8CS9339071942
RD201903250019,6938582342215
RD201903250020,6970869791965
RD201903250022,YJBOX000007
RD201903250022,YJBOX000008
RD201903250039,YJBOX000005
RD201903250039,YJBOX000007
RD201903250041,9556439882768
RD201903250043,9556439882768
RD201903250044,9556439882768
RD201903250047,YJBOX000006
RD201903250047,YJBOX000014
RD201903250047,YJBOX000015
RD201903250047,YJBOX000020
RD201903250048,6921669800517
RD201903250052,6948386900092
RD201903250052,6956523509169
RD201903250061,4894375010698
RD201903250062,4894375010698
RD201903250065,6955150400672
FO201903230003,6971511850788
RD201903250066,6955150400672
RD201903250067,6935768935902
RD201903250067,6935768935919
RD201903250067,6935768935926
RD201903250068,6907992514604
RD201903250070,6907992507385
RD201903250076,6907992510347
RD201903250079,6935768935902
RD201903250079,6935768935919
RD201903250079,6935768935926
RD201903250086,6935768935902
RD201903250086,6935768935919
RD201903250086,6935768935926
RD201903250117,9300639602967
RD201903250121,9300639602967
RD201903260004,6927564013908
RD201903260044,6923589466170
RD201903260051,4260290262366
RD201903260052,4260290262175
FO201903250004,6971511850788
RD201903260058,1910BF02002M01
RD201903260060,9556023788735
RD201903260063,9415007040149
RD201903260065,6944186630009
RD201903260065,6944186630085
RD201903260074,6923589464633
RD201903260081,6924310412619
RD201903260081,6948386900092
RD201903260081,6956523509169
RD201903260084,6902212071202
RD201903260091,6948228803000
RD201903260094,YJBOX000004
RD201903260094,YJBOX000010
RD201903260094,YJBOX000011
RD201903260094,YJBOX000031
RD201903260100,6970269900066
RD201903260101,6907992514550
RD201903260103,6907992514550
RD201903260119,6970269900066
RD201903260121,6972137633014
RD201903260123,YJ01
RD201903260133,6946050100946
RD201903260133,6946050100953
RD201903260133,6946050100960
RD201903260133,6946050102278
RD201903260143,6946050100953
RD201903260149,YJBOX000007
RD201903260149,YJBOX000010
RD201903260149,YJBOX000043
RD201903260162,YJBOX000007
RD201903260169,6971063860228
RD201903260171,1910BF01002W01
RD201903260171,1910BF01002W02
RD201903260171,1910BF01002W03
RD201903260171,1910BF01002W04
RD201903260171,1910BF01002W05
RD201903260171,1910BF01002W06
RD201903260171,1910BF02002M01
RD201903260171,1910BF02002M02
RD201903260171,1910BF02002M03
RD201903260171,1910BF02002M04
RD201903260171,1910BF02002M05
RD201903260171,1910BF02002M06
RD201903260176,6949195390197
RD201903260176,6949195390203
RD201903260176,6949195390210
RD201903260176,6949195390234
RD201903260176,6949195390241
RD201903260176,6949195390258
RD201903260176,6949195390272
RD201903260176,6949195390289
RD201903260177,6949195390197
RD201903260177,6949195390203
RD201903260177,6949195390210
RD201903260177,6949195390234
RD201903260177,6949195390241
RD201903260177,6949195390258
RD201903260177,6949195390272
RD201903260177,6949195390289
RD201903260178,6949195390197
RD201903260178,6949195390203
RD201903260178,6949195390210
RD201903260178,6949195390234
RD201903260178,6949195390241
RD201903260178,6949195390258
RD201903260178,6949195390272
RD201903260178,6949195390289
RD201903260184,6955876844804
RD201903260184,6955876844859
RD201903260186,8996001303894
RD201903260187,8996001303894
RD201903260188,8996001303894
RD201903260189,6936721900449
RD201903270007,YJBOX000008
RD201903270007,YJBOX000010
RD201903270016,6936863100028
RD201903270021,6988899900022
RD201903270026,6921761815808
RD201903270033,6948043417406
RD201903270051,YJBOX000006
RD201903270052,1910BF70196W04
RD201903270052,1910BF70196W06
RD201903270052,1910BF80196M02
RD201903270060,6921761838517
RD201903270064,YJBOX000031
RD201903270065,YJBOX000009
RD201903270066,6956698300202
RD201903270067,YJBOX000008
RD201903270068,6949888500018
RD201903270074,6944743404234
RD201903270074,6944743404265
RD201903270075,6944743404234
RD201903270075,6944743404265
RD201903270079,1910YSMB809M03
RD201903270083,YJBOX000051
RD201903270084,YJBOX000005
RD201903270084,YJBOX000006
RD201903270084,YJBOX000022
RD201903270086,6955150400672
RD201903270091,6937505327858
RD201903270096,16910019014404
RD201903270096,16910019017658
RD201903270105,YJBOX000014
RD201903270112,6949195390722
RD201903270112,6949195390739
RD201903270112,6949195390746
RD201903270115,850005166375
RD201903270117,6957929913321
RD201903280005,6934297710127
RD201903280005,6949888500018
RD201903280008,6955150400672
RD201903280009,6970183922601
RD201903280014,6970183921185
RD201903280014,6970183921192
RD201903280014,6970183921215
RD201903280015,6970183921338
RD201903280017,6970183922601
RD201903280019,6970183921338
RD201903280020,6970183921185
RD201903280020,6970183921192
RD201903280020,6970183921215
RD201903280021,6970183921338
RD201903280022,6970183922601
RD201903280023,YJBOX000007
RD201903280023,YJBOX000014
RD201903280023,YJBOX000015
RD201903280025,6970269900066
RD201903280048,YJBOX000021
RD201903280050,6921338730206
RD201903280059,YJBOX000003
RD201903280059,YJBOX000012
FO201903260005,6970763910301
FO201903270002,6953188007009
FO201903270012,6971511850788
RD201903280061,6902212071202
RD201903280063,YJBOX000024
RD201903280065,6945260640037
RD201903280069,6923644282028
RD201903280071,6923644282028
RD201903280072,6927564013908
RD201903280076,1910BF01002W01
RD201903280076,1910BF02002M04
RD201903280076,1910BF02002M05
RD201903280076,1910BF02002M06
RD201903280078,YJBOX000021
RD201903280085,YJBOX000024
RD201903280086,6901236353806
RD201903280087,6955150400672
RD201903280093,YJBOX000051
RD201903280120,6924217150195
RD201903290005,YJBOX000014
RD201903290008,YJBOX000012
RD201903290008,YJBOX000014
RD201903290008,YJBOX000015
RD201903290008,YJBOX000032
RD201903290010,YJBOX000006
RD201903290012,16910019014404
RD201903290012,16910019017658
RD201903290014,6935217688830
RD201903290015,6942333701428
RD201903290015,6942333702340
RD201903290017,YJBOX000022
RD201903290017,YJBOX000024
RD201903290017,YJBOX000051
RD201903290026,6943757609345
RD201903290028,6943757609345
RD201903290034,6955150400672
FO201903270017,6949926781546
FO201903280004,6949926799329
FO201903270014,6949926799022
FO201903280003,6934245200120
FO201903280003,6949926799329
RD201903290041,6942333701428
RD201903290042,6955150400672
RD201903290044,6971627920016
RD201903290044,6971627920023
RD201903290053,6923629500109
RD201903290054,850005166375
RD201903290060,6970313750869
RD201903290063,6970313750869
RD201903290064,850005166054
RD201903290076,6949195390630
RD201903290076,6949195390647
RD201903290076,6949195390654
RD201903290076,6949195390715
RD201903290076,6949195390722
RD201903290076,6949195390739
RD201903290076,6949195390876
RD201903290076,6949195390890
RD201903290076,6949195390968
RD201903290076,6949195390975
RD201903290084,YJBOX000010
RD201903290094,6934582088245
RD201903290097,6926410320214
RD201903290101,YJBOX000004
RD201903290101,YJBOX000035
RD201903290102,6926410320214
FO201903280006,6971135300485
FO201903280005,6934245200120
FO201903280005,6949926799329
RD201903290121,6970042901372
RD201903290124,6970042901372
RD201903290151,6970657840325
RD201903290151,6970657840332
RD201903290151,6970657840349
RD201903290151,6970657840363
RD201903290169,6936721900449
RD201903300007,6955150400672
RD201903300010,6941837103103
RD201903300010,6948235701351
RD201903300022,6924217101159
RD201903300025,6955150400672
RD201903300030,6955150400672
RD201903300031,6937748595335
RD201903300031,6937748595380
RD201903300034,6923120600056
RD201903300034,6923392175061
RD201903300034,6936986800546
RD201903310002,6955150400672
RD201903310007,YJBOX000009
RD201903310007,YJBOX000010
RD201903310007,YJBOX000012
RD201903310010,6957929913369
RD201904010012,YJBOX000020
FO201903310002,6971511850788
RD201904010026,YJBOX000007
RD201904010026,YJBOX000032
RD201904010030,6930640100225
RD201904010031,YJBOX000012
RD201904010034,8935024143384
RD201904010036,YJBOX000008
RD201904010038,YJBOX000006
RD201904010038,YJBOX000024
RD201904010038,YJBOX000051
RD201904010039,6938582342215
RD201904010048,6951439947234
RD201904010051,6937550603051
RD201904010051,6937550603068
RD201904010058,6937550603044
RD201904010058,6937550603051
RD201904010058,6937550603068
RD201904010065,6937461401722
RD201904010067,YJBOX000008
RD201904010068,YJBOX000010
RD201904010069,6955150400672
RD201904010073,YJBOX000024
RD201904010076,YJBOX000012
RD201904010076,YJBOX000031
RD201904010084,6920174756647
RD201904010094,YJBOX000009
RD201904010094,YJBOX000035
RD201904010101,test001-4
RD201904010106,6955150400672
RD201904010121,8CS9339060138
RD201904010121,8CS9339066039
RD201904010121,8CS9339066043
RD201904010121,8CS9339067039
RD201904010121,8CS9339067040
RD201904010121,8CS9339069242
RD201904010121,8CS9339071039
RD201904010121,8CS9339071041
RD201904010121,8CS9339071044
RD201904010121,8CS9339071743
RD201904010121,8CS9339071939
RD201904010121,8CS9339071941
RD201904010121,8CS9339071942
RD201904010121,8CS9339071944
RD201904010122,6944743404258
RD201904010122,6971060811117
RD201904010123,6923644282479
RD201904010125,YJBOX000010
RD201904010130,6934834100404
RD201904010130,6941704417906
RD201904010139,6949602318448
RD201904010140,YJBOX000003
RD201904010140,YJBOX000005
RD201904010140,YJBOX000013
RD201904020003,6971385890378
RD201904020004,6971385890415
RD201904020004,6971385890422
RD201904020013,3700877500104
RD201904020014,3700877500104
RD201904020017,YJBOX000006
RD201904020026,850005166375
RD201904020031,YJBOX000010
RD201904020038,6971022450491
RD201904020039,6937524425399
RD201904020040,6937524425443
RD201904020041,6937524425443
RD201904020057,YJBOX000012
RD201904020059,6955150400672
RD201904020061,6955150400672
RD201904020062,6955150400672
RD201904020063,YJBOX000006
RD201904020063,YJBOX000051
RD201904020064,6955150400672
RD201904020066,YJBOX000014
RD201904020067,YJBOX000006
RD201904020067,YJBOX000009
RD201904020067,YJBOX000022
RD201904020071,6926041510329
RD201904020071,6945260639901
RD201904020071,6945260640037
RD201904020075,6944662558254
RD201904020087,YJBOX000024
RD201904020090,6901236352496
RD201904020090,6901236356715
RD201904020090,6901236385289
RD201904020090,6947509910055
RD201904020091,6920174735536
RD201904020114,6903148091081
RD201904020114,6903148138182
RD201904020114,6903148231234
RD201904020114,6903148254516
RD201904020114,6903148254608
RD201904020114,6903148266809
RD201904020114,6903148272046
FO201904010005,4713361321689
RD201904020123,6937436195373
RD201904020130,6940797465368
RD201904030002,6955150400672
RD201904030003,6955150400672
RD201904030004,1910YSMB809M01
RD201904030004,1910YSMB809M05
RD201904030005,YJBOX000014
RD201904030010,6971022450491
RD201904030015,6971022450491
RD201904030024,6924217101159
RD201904030030,8809085100108
RD201904030033,8809085100108
RD201904030034,69022651143211
RD201904030034,69022651143691
RD201904030037,YJBOX000021
RD201904030043,6955150400672
RD201904030048,8809560223858
RD201904030049,6959721307254
RD201904030049,8809560223858
RD201904030050,6901236352496
RD201904030050,6901236356715
RD201904030051,6959721307254
RD201904030051,8809560223858
RD201904030052,8809560223858
RD201904030065,6923589455020
RD201904030065,6923589466279
RD201904030073,6920174754605
RD201904030077,6923589455020
RD201904030079,6923589455020
RD201904030079,6923589466279
RD201904030081,6923589451336
RD201904030083,6923589451336
RD201904030088,6932003000401
RD201904030089,6932003000401
RD201904030091,YJBOX000012
RD201904030094,6944893401008
RD201904030096,6944893401008
FO201904020003,6971246191002
RD201904030099,6923589426822
RD201904030105,6923589451336
RD201904030106,6923589451336
RD201904030108,6923589451336
RD201904030109,6923589451336
RD201904030111,YJBOX000012
RD201904030111,YJBOX000023
RD201904030111,YJBOX000024
RD201904030112,YJBOX000003
RD201904030112,YJBOX000006
RD201904030112,YJBOX000008
RD201904030112,YJBOX000014
RD201904030112,YJBOX000022
RD201904030116,6971384085355
RD201904030117,6901586110449
FO201904020009,6917751431110
RD201904030124,6956523510721
RD201904030126,6901586109948
RD201904030126,6901586110494
RD201904030127,YJBOX000010
RD201904030129,6954470902965
RD201904030141,6970549781859
RD201904040002,6956523509169
RD201904040004,6936687220018
RD201904040012,6949602315188
RD201904040015,6955150400672
RD201904040018,6935341603051
RD201904040039,6914621229396
RD201904040047,6914621227668
RD201904040047,6914621229402
RD201904040047,6914621229693
FO201904030002,6971511850788
RD201904040054,6955150400672
RD201904040059,6920174749182
RD201904040063,6956741701222
RD201904040076,6970235949761
RD201904040078,6923589448756
RD201904040080,8410419102080
RD201904040081,6951439945292
RD201904040081,6951439946046
RD201904040081,6951439946053
RD201904040086,6925959406137
RD201904040089,6925959406137
RD201904040095,6923644283179
RD201904040097,6923644283179
RD201904040098,6941704415223
RD201904040099,6971222010013
RD201904040102,YJBOX000007
RD201904040104,YJBOX000010
RD201904040106,YJBOX000015
RD201904040108,6928476900102
RD201904040109,6949602312866
RD201904040109,6949602312880
RD201904040109,6949602315195
RD201904040109,6949602317380
RD201904040110,6953349825039
RD201904040123,6933833902781
RD201904040123,6933833902811
RD201904040132,6954470902965
RD201904040142,6948043428761
RD201904040154,8809502182236
RD201904040159,8809502182236
RD201904040161,6928476900102
RD201904040163,6951114656093
RD201904050014,8429420135888
RD201904050015,8429420157569
RD201904050025,YJBOX000007
RD201904050025,YJBOX000011
RD201904050028,6955150400672
RD201904050031,6955150400672
RD201904050036,40255767
RD201904050036,40747714-lan
RD201904060003,6946811401824
RD201904060004,6901209214301
RD201904060007,850005166375
RD201904060008,6901209214301
RD201904060009,6949602312866
RD201904060009,6949602315201
RD201904060014,6949602318417
RD201904060015,6955150400672
RD201904060018,6955150400672
RD201904060020,6955150400672
RD201904060025,YJBOX000006
RD201904060025,YJBOX000022
RD201904060026,YJBOX000003
RD201904060026,YJBOX000014
RD201904060035,6907992514178
RD201904060038,6907992513485
RD201904060040,6907992514406
RD201904060041,6907992514550
RD201904060042,6907992514864
RD201904060043,6907992512761
RD201904060044,6907992512761
RD201904060048,6907992514178
RD201904060051,6907992512761
RD201904060052,6907992512761
RD201904060053,6907992507385
RD201904060054,6907992512761
RD201904070004,6901209214301
RD201904070007,YJBOX000012
RD201904070008,6955150400672
RD201904070012,6907992507385
RD201904070013,6907992512761
RD201904080002,YJBOX000002
RD201904080005,6907992512761
RD201904080006,6907992512761
RD201904080008,6946922504223
RD201904080009,6946922504261
RD201904080013,6955150400672
RD201904080015,6955150400672
RD201904080019,6938582342215
RD201904080020,6940471601389
RD201904080023,6940471601389
RD201904080024,6938582342215
RD201904080025,6940471601389
RD201904080026,6946922572765
RD201904080027,6955150400672
RD201904080031,6946001204624
RD201904080033,6946922504162
RD201904080033,6946922572765
RD201904080035,6948386900092
RD201904080037,YJBOX000007
RD201904080037,YJBOX000008
RD201904080037,YJBOX000051
RD201904080038,6971385890583
RD201904080038,6971385890590
FO201904070002,6971511850788
RD201904080056,6933918904648
RD201904080060,6955150400672
RD201904080063,YJBOX000008
RD201904080064,6944186667661
RD201904080064,6944186667678
RD201904080066,4260290260539
RD201904080072,YJBOX000007
RD201904080080,6970269900066
RD201904080082,YJBOX000032
RD201904080087,YJBOX000008
RD201904080087,YJBOX000024
RD201904080087,YJBOX000051
RD201904080102,6936986800546
RD201904080102,6936986801086
RD201904080106,YJBOX000012
RD201904080107,6936000903642
RD201904080108,6936000901655
RD201904080108,6936000902720
RD201904080120,6921988340527
RD201904080121,6901642788858
RD201904080123,6907925770145
RD201904080126,1910BF01002W02
RD201904080126,1910BF01002W04
RD201904080126,1910BF01002W05
RD201904080126,1910BF01002W06
RD201904080126,1910BF02002M01
RD201904080126,1910BF02002M02
RD201904080126,1910BF02002M03
RD201904080126,1910BF02002M04
RD201904080126,1910BF02002M05
RD201904080126,1910BF02002M06
RD201904080135,6921988341258
RD201904080146,test001-4
RD201904080148,test001-4
RD201904080149,ceshiwl
RD201904080149,ceshiwl01
RD201904090009,4260290260539
RD201904090010,6954470902965
RD201904090011,YJQPM002
RD201904090012,6955150400672
RD201904090014,6970269900066
RD201904090016,8818012001
RD201904090017,6970269900066
RD201904090018,6955150400672
RD201904090030,6901236352380
RD201904090037,6970419171049
RD201904090041,6901236353523
RD201904090047,6901236351864
RD201904090051,6927564012468
RD201904090053,6970763910288
RD201904090055,6970538585925
RD201904090055,6970538585932
RD201904090055,6970538585956
RD201904090055,6970538585970
RD201904090055,6970538585994
RD201904090055,6970538586014
RD201904090056,6927564012468
RD201904090057,6927564012468
RD201904090060,6927564012468
RD201904090061,6927564012468
RD201904090062,6923644282479
RD201904090063,6970538585925
RD201904090063,6970538585932
RD201904090063,6970538585956
RD201904090063,6970538585970
RD201904090063,6970538585994
RD201904090063,6970538586014
RD201904090066,6970763910301
RD201904090067,6970763910288
RD201904090068,6923644283179
RD201904090069,6970763910301
RD201904090070,6970763910288
RD201904090071,6901236357620
RD201904090072,6970763910301
RD201904090073,6955150400672
RD201904090076,4260290262366
RD201904090077,6970763910288
RD201904090077,6970763911056
RD201904090078,4260290262366
RD201904090079,6970763910301
RD201904090080,YJBOX000008
RD201904090080,YJBOX000010
RD201904090081,6970763910288
RD201904090081,6970763911056
RD201904090082,6970763910301
RD201904090084,6970763910288
RD201904090085,6970763910301
RD201904090088,6970763910288
RD201904090088,6970763911056
RD201904090089,6970763910301
RD201904090092,4260290260539
RD201904090097,YJBOX000013
RD201904090097,YJBOX000015
RD201904090097,YJBOX000028
RD201904090097,YJBOX000036
RD201904090117,8AK2019021931
RD201904090132,YJBOX000026
RD201904090134,4260290262366
RD201904090150,6970763910288
RD201904090165,6921988345195
RD201904090166,6921988311374
RD201904100002,6930620167255
RD201904100008,6970235950132
RD201904100008,6970235950149
RD201904100011,8410419102080
RD201904100023,6901236352380
RD201904100024,6921988320727
RD201904100025,6921988320727
RD201904100026,6921988320727
RD201904100029,6923589455020
RD201904100030,6923589455020
RD201904100036,6930957801099
RD201904100042,YJBOX000028
RD201904100043,6970419170127
RD201904100043,6970419171360
RD201904100045,YJBOX000008
RD201904100049,YJBOX000014
RD201904100056,6901236357903
RD201904100057,6970269900066
RD201904100060,6954197206025
RD201904100063,6955150400672
RD201904100064,6901236353806
RD201904100064,6901236385715
RD201904100069,6955694580083
RD201904100071,YJBOX000007
RD201904100071,YJBOX000014
RD201904100073,6955694580083
RD201904100080,6923589466279
RD201904100088,6971246192597
RD201904100090,6922577725800
RD201904100093,6923589466279
RD201904100095,YJBOX000005
RD201904100095,YJBOX000051
RD201904100101,6940971213969
RD201904100103,6940971213969
RD201904100111,6940971213969
RD201904100125,6971095490301
RD201904100129,6917878045573
RD201904100140,6923392175061
RD201904100141,PN201801150009
RD201904100146,6970203840502
RD201904100146,6970203840625
RD201904110003,YJBOX000010
RD201904110008,YJBOX000008
RD201904110008,YJBOX000010
RD201904110008,YJBOX000012
RD201904110014,6940893100378
RD201904110029,6910019014575
RD201904110033,YJBOX000009
RD201904110037,6970269900066
RD201904110038,6970269900066
RD201904110039,6970269900066
FO201904100028,6949926799329
FO201904100027,6949926799329
FO201904100031,6934245200120
FO201904100030,6934245200120
RD201904110048,6901236386903
RD201904110048,6901236387191
RD201904110051,16943524512790
RD201904110051,16943524512806
RD201904110052,16943524512790
RD201904110053,16943524512790
RD201904110054,16943524512790
RD201904110054,16943524512806
RD201904110055,16943524512790
RD201904110055,16943524512806
RD201904110058,16943524512790
RD201904110058,16943524512806
RD201904110058,6943524512588
RD201904110077,8809242199341
RD201904110078,6970269900066
RD201904110080,8809242199341
RD201904110085,2019TX19102001XL
RD201904110085,2019TX19102001XXL
RD201904110087,6928426400041
RD201904110088,6936721900449
RD201904110089,2019TX19101001XS
RD201904110089,2019TX19101001XXL
RD201904110089,2019TX19101002XXL
RD201904110089,2019TX19101008XL
RD201904110089,2019TX19101008XXL
RD201904110089,2019TX19102002M
RD201904110089,2019TX19102008M
RD201904110089,2019TX19103001XXL
RD201904110089,2019TX19103002XL
RD201904110089,2019TX19103002XS
RD201904110089,2019TX19103002XXXL
RD201904110089,2019TX19103008XXXL
RD201904110089,2019TX19105001S
RD201904110089,2019TX19105008S
RD201904110091,6970269900066
RD201904110092,4260290260539
FO201904100019,6971135300485
RD201904110094,6949602316574
RD201904110094,6949602316598
RD201904110095,6949602316574
RD201904110095,6949602316598
RD201904110097,6949602316598
RD201904110104,6949602318417
RD201904110106,6922049734217
RD201904110107,6922049734217
RD201904110108,YJBOX000024
RD201904110110,YJBOX000005
RD201904110110,YJBOX000008
RD201904110110,YJBOX000012
RD201904110110,YJBOX000014
RD201904110110,YJBOX000024
RD201904110114,6907992513089
RD201904110115,6907992513065
RD201904110118,6907992512167
RD201904110119,6907992512167
RD201904110120,6907992514222
RD201904110122,6907992507385
RD201904110123,6907992513065
RD201904110128,6907992513089
RD201904110129,6907992513065
FO201904100020,6971135300485
RD201904110134,6907992512761
RD201904110135,6907992512167
RD201904110138,6907992514482
RD201904110142,6972294630017
RD201904110142,6972294630048
RD201904120010,6970269900066
RD201904120012,YJBOX000007
RD201904120012,YJBOX000008
RD201904120012,YJBOX000010
RD201904120012,YJBOX000028
RD201904120015,9300639999005
RD201904120026,YJBOX000014
RD201904120042,6970269900066
RD201904120045,6901236357620
RD201904120046,test001-4
RD201904120048,6914621230200
RD201904120050,6923644281564
RD201904120051,test001-4
RD201904120052,6923644282028
RD201904120054,6923644285265
RD201904120056,6923644281564
RD201904120059,6949602318400
RD201904120061,6949602318400
RD201904120066,6923644285265
RD201904120070,6923644281564
RD201904120073,885609013879
RD201904120076,6937436193720
RD201904120076,6937436194338
RD201904120080,6953969816837
RD201904120092,6971877860902
RD201904120092,6971877860919
RD201904120094,6901236357620
RD201904120099,6901236357620
RD201904120102,6901236357620
RD201904120108,6907992512181
RD201904120110,3192314121011
RD201904120110,3192314121012
RD201904120110,3192314121014
RD201904120110,3192314125092
RD201904120110,3192314125094
RD201904120112,6907992512181
RD201904120113,6907992513485
FO201904110003,6971246192696
FO201904110008,6971246190791
FO201904110008,6971246191286
RD201904120123,6970183920379
RD201904120124,6970183920379
RD201904120125,3192314021011
RD201904120125,3192314021012
RD201904120125,3192314021013
RD201904120125,3192314021014
RD201904120125,3192314024062
RD201904120125,3192314024063
RD201904120125,3192314024064
RD201904120128,2182317369042
RD201904120128,2182317369044
RD201904120128,3192314361011
RD201904120128,3192314361013
RD201904120128,3192314369042
RD201904120128,3192314369043
RD201904120128,3192314369044
RD201904120129,8818012003
RD201904120131,YJBOX000003
RD201904120131,YJBOX000015
RD201904120131,YJBOX000037
RD201904120132,6922560240907
RD201904120132,6922560241799
RD201904120133,PN2017081400001
RD201904120135,6958216822012
RD201904120143,6923644282479
RD201904120146,6923644281564
RD201904120147,6923644282028
RD201904120148,6923644285265
RD201904120154,6923644281908
RD201904120161,6923644281908
RD201904130003,YJBOX000008
RD201904130003,YJBOX000023
RD201904130003,YJBOX000028
RD201904130006,6970037310028
FO201904120010,6971511850788
RD201904130026,6928471300990
RD201904130027,2019TX19102001L
RD201904130027,2019TX19102001M
RD201904130028,2019TX19101001S
RD201904130028,2019TX19101001XXXL
RD201904130028,2019TX19101002L
RD201904130028,2019TX19101002XXXL
RD201904130028,2019TX19101008XXXL
RD201904130028,2019TX19102002M
RD201904130028,2019TX19102002XXL
RD201904130028,2019TX19102008XL
RD201904130028,2019TX19102008XXL
RD201904130028,2019TX19102008XXXL
RD201904130028,2019TX19103001S
RD201904130028,2019TX19103001XL
RD201904130028,2019TX19103001XS
RD201904130028,2019TX19103001XXL
RD201904130028,2019TX19103001XXXL
RD201904130028,2019TX19103002S
RD201904130028,2019TX19103002XS
RD201904130028,2019TX19103002XXL
RD201904130028,2019TX19103002XXXL
RD201904130028,2019TX19103008L
RD201904130028,2019TX19103008XXXL
RD201904130028,2019TX19105001XL
RD201904130028,2019TX19105002L
RD201904130028,2019TX19105002S
RD201904130028,2019TX19105002XL
RD201904130028,2019TX19105008S
RD201904130028,2019TX19105008XL
RD201904130028,2019TX19105008XXL
RD201904130028,2019TX19106001XL
RD201904130028,2019TX19106002M
RD201904130028,2019TX19106008L
RD201904130028,2019TX19106008M
RD201904130028,2019TX19106008XS
RD201904140007,6924743914735
RD201904140010,6971559856315
RD201904140010,6971559856322
RD201904140010,6971559856339
FO201904130011,6902062901131
RD201904150004,6971385890545
RD201904150012,6970419171049
RD201904150016,6951018604398
FO201904140007,6951114656093
FO201904120014,6971511850788
RD201904150035,6901236357620
RD201904150041,6922560240907
RD201904150041,6922560241799
RD201904150042,6951114656093
RD201904150055,6954532405779
RD201904150056,6901236357620
RD201904150070,9300639999005
RD201904150073,YJBOX000024
RD201904150075,1910STMB805W01
RD201904150078,6923644281908
RD201904150083,6901035200530
RD201904150087,6923644282479
RD201904150091,6923644283179
RD201904150093,6923644283179
FO201904130003,6971929140068
RD201904150097,6924743922563
RD201904150100,6924743922525
RD201904150103,6970203840502
RD201904150103,6970203840625
RD201904150108,8AK2018091235
RD201904150111,6907992512761
RD201904150114,6907992512167
RD201904150115,6907992514222
RD201904150117,6907992513829
RD201904150118,6907992507385
RD201904150120,6907992507385
RD201904150127,6970538585918
RD201904150127,6970538586069
RD201904150128,6970538585918
RD201904150128,6970538585949
RD201904150128,6970538585987
RD201904150128,6970538586007
RD201904150128,6970538586069
RD201904160002,YJBOX000023
RD201904160005,6956907410173
RD201904160007,6970314471589
RD201904160013,6971135300645
RD201904160017,YJBOX000026
RD201904160023,6937524427218
RD201904160025,6944186630047
RD201904160025,6944186667517
RD201904160042,6940893100378
